USER_ID,ITEM_ID,EVENT_TYPE,EVENT_VALUE,TIMESTAMP
641,511,RATING,5,879370337
712,946,RATING,4,874730521
263,318,RATING,5,891298453
911,638,RATING,4,892839391
889,483,RATING,4,880178183
527,634,RATING,5,879456363
429,939,RATING,4,882384986
876,22,RATING,4,879428451
416,70,RATING,5,893213019
796,606,RATING,4,892761504
787,304,RATING,4,888980193
930,283,RATING,4,879535544
870,210,RATING,4,879270313
117,1012,RATING,4,881008815
867,210,RATING,5,880078547
641,203,RATING,4,879370337
14,19,RATING,5,880929651
758,129,RATING,4,881975962
239,150,RATING,5,889179131
269,1005,RATING,4,891447427
299,347,RATING,4,887135610
549,515,RATING,5,881672276
296,508,RATING,5,884196584
417,83,RATING,5,879648132
389,615,RATING,4,879991115
174,50,RATING,4,886433166
880,588,RATING,4,880241219
148,189,RATING,4,877019698
474,71,RATING,5,887926872
115,8,RATING,5,881171982
603,216,RATING,4,891957139
213,288,RATING,4,878870226
794,116,RATING,5,891035307
741,357,RATING,5,891018507
840,705,RATING,4,891204713
178,229,RATING,4,885784558
389,474,RATING,5,879991535
151,655,RATING,4,879542645
883,208,RATING,4,891694340
678,515,RATING,4,879544782
551,746,RATING,5,892777013
854,664,RATING,4,882814091
101,255,RATING,4,877137015
405,692,RATING,5,885547177
688,302,RATING,5,884153425
363,313,RATING,5,891493571
537,347,RATING,4,886028845
115,79,RATING,4,881171273
501,7,RATING,4,883348236
301,201,RATING,4,882076619
406,498,RATING,5,879445378
312,654,RATING,5,891698485
339,663,RATING,5,891032952
391,200,RATING,5,877399269
95,8,RATING,5,879198262
666,134,RATING,5,880567695
399,94,RATING,5,882349022
214,11,RATING,5,892668153
324,763,RATING,5,880575589
7,31,RATING,4,892134959
328,31,RATING,4,886036884
3,328,RATING,5,889237455
63,813,RATING,5,875747265
301,174,RATING,5,882075827
826,174,RATING,5,885690481
124,7,RATING,4,890287645
543,371,RATING,5,875665787
160,218,RATING,4,876861878
903,156,RATING,5,891466376
318,162,RATING,5,884496123
164,252,RATING,4,889402265
875,211,RATING,5,876465144
244,743,RATING,5,880602170
298,530,RATING,5,884182600
523,634,RATING,5,883700743
292,510,RATING,4,881104093
254,222,RATING,4,886471346
313,427,RATING,5,891014029
899,135,RATING,4,884121857
906,740,RATING,4,879435415
682,135,RATING,4,888517484
835,616,RATING,4,891033718
342,23,RATING,5,874984154
378,70,RATING,4,882642831
670,705,RATING,5,877974905
672,127,RATING,4,879787729
437,483,RATING,5,880141962
586,273,RATING,5,884057692
700,318,RATING,4,884494420
608,23,RATING,5,880403239
782,1664,RATING,4,891499699
123,432,RATING,5,879873120
221,695,RATING,4,875245776
389,602,RATING,4,879991081
274,220,RATING,4,878946107
568,604,RATING,4,877907156
236,28,RATING,4,890116539
332,234,RATING,5,888360342
780,423,RATING,5,891363618
556,170,RATING,4,882136162
417,200,RATING,4,879647708
244,953,RATING,4,880607335
532,498,RATING,4,888629124
450,245,RATING,4,892141986
727,431,RATING,4,883711045
541,62,RATING,4,883871644
270,447,RATING,4,876956360
528,173,RATING,5,886101610
193,1406,RATING,4,889123926
821,64,RATING,5,874793649
314,22,RATING,4,877889724
233,269,RATING,5,891920842
417,67,RATING,4,880952837
514,64,RATING,4,875462645
373,275,RATING,5,877098437
618,82,RATING,4,891308704
311,418,RATING,4,884365202
495,140,RATING,5,888635419
340,181,RATING,4,884991431
366,56,RATING,5,888857750
504,200,RATING,4,887838450
301,43,RATING,5,882078994
931,303,RATING,4,891035917
747,100,RATING,5,888639397
160,56,RATING,5,876770222
506,193,RATING,4,874873944
912,610,RATING,4,875966027
151,956,RATING,4,879542567
568,30,RATING,4,877907877
76,324,RATING,4,875027206
738,186,RATING,4,875351773
291,384,RATING,4,875086562
406,511,RATING,5,879792811
671,172,RATING,5,884035774
721,153,RATING,4,877150031
804,160,RATING,4,879442707
232,514,RATING,4,888549879
863,307,RATING,5,889289157
305,216,RATING,5,886323563
474,171,RATING,4,887926804
881,176,RATING,4,876537679
437,153,RATING,5,881001888
158,525,RATING,5,880133288
276,294,RATING,4,874786366
346,76,RATING,4,874950135
235,175,RATING,4,889654971
28,70,RATING,4,881961311
835,633,RATING,5,891033889
597,328,RATING,4,875339132
748,234,RATING,4,879454475
566,196,RATING,4,881650405
295,88,RATING,4,879517964
450,736,RATING,5,882395167
889,268,RATING,4,880176620
122,269,RATING,5,879269963
63,150,RATING,4,875747292
203,181,RATING,5,880434278
804,378,RATING,4,879445605
458,293,RATING,5,886396767
200,559,RATING,4,884129920
139,508,RATING,4,879538255
60,378,RATING,4,883327566
767,207,RATING,5,891462759
748,186,RATING,5,879454498
221,27,RATING,4,875247754
303,956,RATING,4,879466421
43,102,RATING,4,875981483
747,693,RATING,5,888732899
536,510,RATING,4,882359838
555,489,RATING,5,879975455
881,181,RATING,4,876535928
6,491,RATING,4,883602174
70,751,RATING,4,884063601
877,98,RATING,5,882678427
271,427,RATING,5,885848518
643,1098,RATING,4,891447696
23,209,RATING,5,874785843
666,236,RATING,4,880313250
314,9,RATING,4,877886375
374,735,RATING,5,880396359
105,272,RATING,4,889214284
30,315,RATING,4,885941412
158,22,RATING,5,880134333
308,425,RATING,4,887737997
478,178,RATING,4,889388562
342,815,RATING,4,875318629
320,257,RATING,4,884749499
331,811,RATING,4,877196384
2,297,RATING,4,888550871
270,1007,RATING,5,876954036
334,8,RATING,4,891547171
1,172,RATING,5,874965478
10,40,RATING,4,877892438
466,226,RATING,4,890285034
588,354,RATING,5,890014930
556,187,RATING,5,882136396
746,176,RATING,5,885075243
94,433,RATING,4,891721078
21,218,RATING,4,874951696
376,154,RATING,4,879434558
315,318,RATING,5,879799422
539,303,RATING,5,879787770
653,748,RATING,5,878853734
310,116,RATING,5,879436104
622,168,RATING,4,882592041
598,349,RATING,4,886711452
462,321,RATING,5,886365734
326,648,RATING,5,879875644
862,238,RATING,4,879304624
883,656,RATING,5,891695666
144,100,RATING,5,888104063
457,174,RATING,5,882397267
710,210,RATING,4,882064283
868,98,RATING,4,877103371
745,519,RATING,5,880123751
659,451,RATING,5,891385534
447,183,RATING,5,878856394
67,472,RATING,4,875379706
308,357,RATING,4,887738151
501,1014,RATING,4,883348543
178,7,RATING,4,882823805
50,123,RATING,4,877052958
383,479,RATING,4,891192985
6,304,RATING,4,883268322
774,180,RATING,5,888556634
573,174,RATING,4,885844431
159,1013,RATING,4,880557170
437,708,RATING,4,881002026
325,23,RATING,5,891478276
298,514,RATING,4,884182989
456,484,RATING,4,881373983
347,404,RATING,4,881654846
313,182,RATING,4,891013773
861,529,RATING,5,881274718
311,200,RATING,4,884365718
851,248,RATING,4,875730379
171,268,RATING,4,891034684
887,411,RATING,4,881379059
672,284,RATING,4,879789030
302,301,RATING,4,879436820
592,482,RATING,4,882955582
195,421,RATING,4,892362736
333,66,RATING,5,891045515
406,240,RATING,4,879540078
640,357,RATING,5,874778274
381,480,RATING,5,892696019
676,250,RATING,4,892686164
327,200,RATING,4,887747338
470,13,RATING,4,879178518
379,94,RATING,5,883156810
249,223,RATING,4,879572370
194,52,RATING,4,879525876
291,4,RATING,4,874835062
32,246,RATING,4,883717521
593,58,RATING,4,875671579
537,482,RATING,4,886031375
401,515,RATING,4,891032367
884,213,RATING,4,876859207
165,651,RATING,5,879525961
423,344,RATING,4,891394558
18,523,RATING,4,880130393
122,513,RATING,4,879270084
713,347,RATING,4,888882337
875,514,RATING,5,876465112
325,93,RATING,4,891478627
270,1109,RATING,5,876955899
642,768,RATING,4,885606609
11,125,RATING,4,891903108
823,4,RATING,5,878438607
592,813,RATING,4,882607955
83,43,RATING,4,880308690
130,975,RATING,5,876251357
374,685,RATING,4,880393307
659,655,RATING,4,891383561
918,664,RATING,4,891987914
409,475,RATING,4,881107750
160,483,RATING,5,876859413
387,856,RATING,5,886484124
295,951,RATING,5,879517893
606,95,RATING,4,880924188
178,317,RATING,4,882826915
78,880,RATING,5,879633600
414,895,RATING,4,884999170
406,418,RATING,5,879793081
332,684,RATING,5,888360370
270,86,RATING,4,876955067
286,191,RATING,4,877531407
87,274,RATING,4,879876734
757,333,RATING,4,888443263
600,11,RATING,5,888451665
594,100,RATING,4,874781004
450,967,RATING,5,882373994
93,15,RATING,5,888705388
506,423,RATING,5,874874850
493,252,RATING,4,884130619
66,237,RATING,4,883601355
598,350,RATING,4,886711452
854,979,RATING,4,882813315
303,501,RATING,4,879484981
535,953,RATING,5,879618019
313,604,RATING,4,891014552
896,721,RATING,4,887160465
373,658,RATING,4,877105781
472,720,RATING,5,875982096
394,419,RATING,5,880887250
645,89,RATING,4,892053483
437,794,RATING,4,880143243
144,4,RATING,4,888105873
22,230,RATING,4,878888026
361,59,RATING,4,879440652
533,257,RATING,4,882195275
472,743,RATING,4,883904504
393,316,RATING,5,889554297
328,265,RATING,5,885045993
312,189,RATING,5,891698516
201,275,RATING,4,884113634
487,176,RATING,5,883445540
548,218,RATING,4,891044538
634,276,RATING,5,877018125
561,488,RATING,4,885807290
727,89,RATING,5,883711298
279,841,RATING,4,879572893
932,475,RATING,4,891248856
419,617,RATING,4,879435628
534,148,RATING,4,877808198
627,431,RATING,4,879531302
436,1119,RATING,4,887769368
291,7,RATING,5,874834481
645,675,RATING,4,892053747
499,663,RATING,5,885599718
693,216,RATING,4,875484613
553,515,RATING,5,879948386
295,1039,RATING,4,879517742
551,238,RATING,5,892777638
94,157,RATING,5,891725332
705,50,RATING,4,883427012
771,71,RATING,5,880659815
83,233,RATING,4,887665549
343,250,RATING,5,876403078
606,1039,RATING,4,880923690
919,1086,RATING,4,875289322
484,117,RATING,4,881449561
525,405,RATING,4,881086693
640,919,RATING,5,886474436
530,607,RATING,5,883790567
200,215,RATING,4,884129346
564,313,RATING,4,888718415
529,873,RATING,4,882535091
931,333,RATING,5,891037521
83,728,RATING,4,880308909
612,924,RATING,5,875324710
805,172,RATING,4,881694713
918,660,RATING,4,891987752
910,100,RATING,4,880821098
320,145,RATING,4,884751552
450,347,RATING,4,887047775
468,214,RATING,5,875288771
56,432,RATING,5,892737154
581,127,RATING,5,879643079
746,184,RATING,4,885075267
204,482,RATING,4,892513906
540,270,RATING,4,882156731
158,187,RATING,5,880134332
58,1070,RATING,4,884304936
90,606,RATING,5,891383173
126,266,RATING,5,887938392
870,31,RATING,4,875680070
308,276,RATING,4,887736998
535,631,RATING,5,879619176
825,245,RATING,5,882109193
256,51,RATING,4,882165135
425,1434,RATING,4,890346317
313,633,RATING,5,891014597
684,111,RATING,4,878760164
164,984,RATING,4,889401456
749,484,RATING,5,881073043
535,507,RATING,5,879617856
276,652,RATING,4,889174849
563,172,RATING,5,880507339
436,182,RATING,5,887769150
514,237,RATING,4,875462611
790,849,RATING,4,885157205
840,91,RATING,5,891208998
169,234,RATING,4,891359418
100,1235,RATING,4,891375454
234,657,RATING,4,892079840
308,671,RATING,4,887739014
407,153,RATING,4,875042569
603,181,RATING,5,891956154
9,385,RATING,5,886960055
305,285,RATING,5,886322930
826,89,RATING,5,885690526
702,229,RATING,4,885767775
378,58,RATING,4,880046408
254,622,RATING,4,887347350
119,1166,RATING,5,887038711
918,89,RATING,5,891987780
245,1028,RATING,5,888513447
417,56,RATING,5,879647519
223,274,RATING,4,891550094
205,748,RATING,4,888284710
411,527,RATING,4,892845926
267,479,RATING,4,878971405
178,153,RATING,4,882826347
407,483,RATING,4,875042642
290,120,RATING,4,880732712
680,318,RATING,5,876816106
7,199,RATING,5,892135346
614,276,RATING,4,879464234
387,7,RATING,5,886479528
878,318,RATING,5,880866013
8,684,RATING,4,879362356
200,1228,RATING,4,884130721
226,109,RATING,4,883889063
389,285,RATING,5,879916076
130,531,RATING,5,875216628
354,199,RATING,4,891217130
910,50,RATING,5,880822060
298,210,RATING,5,884182891
589,892,RATING,4,883352762
654,1020,RATING,4,887864566
758,1085,RATING,5,881975503
97,204,RATING,5,884238966
207,273,RATING,4,878104569
459,748,RATING,4,879561754
92,11,RATING,4,875653363
323,298,RATING,4,878739275
895,742,RATING,4,879438123
200,196,RATING,4,884126833
296,1142,RATING,5,884196524
642,395,RATING,5,885604187
911,190,RATING,5,892838864
178,173,RATING,5,882826306
585,165,RATING,4,891284184
279,207,RATING,5,875310394
534,410,RATING,5,877807816
882,56,RATING,4,879865307
424,100,RATING,5,880859446
398,126,RATING,4,875652700
645,960,RATING,4,892054278
244,763,RATING,4,880604830
697,300,RATING,5,882621431
59,569,RATING,4,888206161
290,1035,RATING,4,880475782
653,984,RATING,4,884408848
548,659,RATING,4,891044446
436,127,RATING,5,887769930
897,203,RATING,4,879990813
286,969,RATING,5,878142001
389,475,RATING,5,879915780
892,321,RATING,5,886610341
81,280,RATING,4,876534214
276,262,RATING,4,892436298
524,1166,RATING,5,884635031
408,294,RATING,5,889680045
642,71,RATING,5,886131547
877,702,RATING,4,882677386
407,478,RATING,4,875042642
518,222,RATING,5,876823597
151,1203,RATING,5,879542670
249,93,RATING,4,879640194
892,659,RATING,4,886608681
7,643,RATING,4,891350932
200,1217,RATING,4,884130014
680,24,RATING,4,877075214
13,793,RATING,5,882141841
82,175,RATING,4,878769598
144,326,RATING,4,888103530
848,191,RATING,5,887038564
897,79,RATING,5,879994113
220,340,RATING,4,881197663
232,921,RATING,4,888549929
630,64,RATING,5,885668276
934,303,RATING,4,891188441
506,603,RATING,5,874873198
919,340,RATING,5,885059506
796,385,RATING,5,893048342
360,963,RATING,5,880355448
665,1,RATING,4,884290491
23,629,RATING,4,874786098
535,237,RATING,4,879617779
936,100,RATING,4,886832092
452,510,RATING,4,875562475
338,212,RATING,4,879438597
387,68,RATING,4,886483099
268,203,RATING,5,876513855
374,1101,RATING,4,880395634
327,305,RATING,5,887820828
431,303,RATING,4,877844183
697,50,RATING,5,882621913
393,310,RATING,4,887742040
451,874,RATING,4,879012684
429,83,RATING,4,882385168
402,696,RATING,4,876267014
761,283,RATING,4,876190160
919,282,RATING,4,875289113
276,227,RATING,4,880913800
472,665,RATING,4,875983023
846,172,RATING,4,883949834
256,88,RATING,5,882165296
882,378,RATING,5,879868198
709,161,RATING,5,879848511
334,203,RATING,4,891546181
130,552,RATING,5,876252225
559,1101,RATING,4,891035111
435,185,RATING,4,884131741
560,275,RATING,4,879975718
663,763,RATING,5,889492614
362,332,RATING,5,885019537
907,686,RATING,4,880159778
543,519,RATING,4,875662979
248,324,RATING,4,884534506
897,127,RATING,5,879990647
234,318,RATING,4,892078890
459,473,RATING,4,879563102
303,172,RATING,5,879467413
476,186,RATING,5,883365019
294,269,RATING,5,877818457
670,611,RATING,5,877975129
716,257,RATING,5,879793465
361,194,RATING,4,879440345
35,333,RATING,4,875459017
379,659,RATING,5,880568307
600,947,RATING,4,888452071
454,310,RATING,4,881958464
916,1070,RATING,4,880844202
360,23,RATING,5,880356240
417,151,RATING,5,879646463
345,534,RATING,4,884994592
568,178,RATING,4,877907327
334,663,RATING,5,891545852
899,195,RATING,4,884121884
90,739,RATING,5,891384789
705,403,RATING,4,883428154
380,1116,RATING,4,885479397
725,301,RATING,4,876106729
458,127,RATING,5,886396390
748,515,RATING,4,879454662
280,31,RATING,4,891701344
449,1404,RATING,5,880410801
545,176,RATING,4,879899125
759,281,RATING,4,881476991
137,172,RATING,5,881433719
782,1394,RATING,4,891498323
577,1531,RATING,4,880475408
177,200,RATING,4,880130951
267,172,RATING,5,878974783
894,246,RATING,4,882404137
632,651,RATING,5,879459738
60,491,RATING,4,883326301
659,121,RATING,4,891331301
934,961,RATING,4,891193854
11,173,RATING,5,891904920
519,887,RATING,5,883250102
248,96,RATING,4,884534968
1,86,RATING,5,878543541
542,238,RATING,4,886532706
299,715,RATING,4,889503441
339,50,RATING,4,891032576
551,211,RATING,5,892778035
399,622,RATING,4,882343605
691,650,RATING,5,875543281
175,9,RATING,4,877108146
841,300,RATING,4,889066780
97,430,RATING,5,884238693
807,63,RATING,5,892531504
276,469,RATING,4,874787441
152,132,RATING,5,882475496
821,495,RATING,5,874793574
295,208,RATING,5,879517157
694,22,RATING,5,875726759
244,815,RATING,4,880605185
308,432,RATING,4,887737036
379,28,RATING,4,880524943
403,472,RATING,4,879790319
529,268,RATING,5,882535220
846,441,RATING,4,883950252
511,887,RATING,5,890004747
907,286,RATING,5,880158316
326,199,RATING,5,879875552
457,588,RATING,5,882397411
770,303,RATING,4,875971568
642,931,RATING,4,885606857
477,66,RATING,5,875941763
878,194,RATING,4,880869911
733,286,RATING,4,879535471
145,44,RATING,5,875272132
682,128,RATING,4,888522575
94,587,RATING,4,891721078
716,318,RATING,5,879794962
756,1240,RATING,4,874829333
184,210,RATING,4,889911069
43,241,RATING,4,883955441
173,334,RATING,4,877556926
76,514,RATING,4,882129456
167,655,RATING,4,892738237
60,168,RATING,5,883326837
1,209,RATING,4,888732908
194,265,RATING,4,879520991
231,15,RATING,4,879965704
122,1267,RATING,4,879270769
177,60,RATING,4,880130634
524,4,RATING,4,884636498
200,496,RATING,5,884128904
628,288,RATING,5,880777096
275,101,RATING,4,875154535
177,299,RATING,4,880130500
717,268,RATING,5,884642133
336,204,RATING,5,877757601
608,505,RATING,5,880406862
291,22,RATING,5,874835062
130,99,RATING,5,875216786
20,274,RATING,4,879668248
128,483,RATING,5,879966785
514,527,RATING,4,875462466
130,1244,RATING,4,876251192
313,98,RATING,4,891014444
303,257,RATING,4,879544558
501,248,RATING,4,883347975
864,391,RATING,4,888893224
379,651,RATING,4,880568511
419,50,RATING,5,879435541
619,720,RATING,4,885954238
16,546,RATING,4,877726944
305,180,RATING,4,886323806
923,168,RATING,5,880388872
7,546,RATING,4,891353444
374,265,RATING,5,880937779
623,194,RATING,5,891035112
761,924,RATING,4,876190723
99,829,RATING,4,885679382
214,318,RATING,4,892668249
837,740,RATING,5,875722123
372,547,RATING,5,876869481
681,990,RATING,4,885409770
358,1266,RATING,4,891269944
749,178,RATING,4,878847540
936,1068,RATING,4,886832904
416,506,RATING,5,893214041
621,154,RATING,5,881444499
41,181,RATING,4,890687175
694,499,RATING,4,875728345
761,864,RATING,4,876190336
916,9,RATING,5,880843378
316,64,RATING,4,880853953
255,324,RATING,5,883215586
356,328,RATING,4,891406241
916,715,RATING,4,880845099
351,289,RATING,5,879481613
833,447,RATING,5,875224309
452,480,RATING,5,875261261
330,66,RATING,5,876547533
334,153,RATING,4,891547306
43,735,RATING,4,875981275
758,505,RATING,5,881979012
450,164,RATING,4,882396050
662,275,RATING,4,880571006
788,183,RATING,5,880868743
585,1501,RATING,4,891284393
843,258,RATING,4,879442947
75,1150,RATING,4,884050705
193,487,RATING,5,889124287
727,199,RATING,4,883710288
334,173,RATING,4,891628228
433,269,RATING,5,880585068
95,173,RATING,5,879198547
892,431,RATING,4,886607957
31,490,RATING,4,881548030
4,324,RATING,5,892002353
603,250,RATING,5,891956173
289,7,RATING,4,876789628
882,66,RATING,4,879867980
786,117,RATING,4,882841996
373,431,RATING,5,877098643
69,117,RATING,4,882072748
561,478,RATING,4,885807290
715,83,RATING,4,875963792
794,109,RATING,4,891035941
877,690,RATING,4,882676098
291,1220,RATING,5,874868382
927,237,RATING,4,879177508
601,740,RATING,4,876347196
923,713,RATING,5,880388173
618,190,RATING,4,891307404
942,1050,RATING,5,891283043
207,127,RATING,5,875506634
230,496,RATING,5,880484501
757,97,RATING,4,888445714
18,97,RATING,4,880131525
276,271,RATING,4,880913800
566,133,RATING,4,881649670
515,258,RATING,4,887658676
269,23,RATING,5,891447773
185,199,RATING,4,883526268
444,245,RATING,4,891979402
373,459,RATING,4,877106966
736,515,RATING,5,878709365
521,206,RATING,5,884476637
110,22,RATING,4,886987826
551,1118,RATING,5,892784199
200,94,RATING,4,884130046
573,216,RATING,4,885844674
280,1,RATING,4,891700426
711,433,RATING,4,879992994
256,387,RATING,4,882165328
308,1421,RATING,4,887739212
388,300,RATING,4,886438122
457,47,RATING,4,882396935
6,191,RATING,4,883601088
152,204,RATING,4,882474587
99,628,RATING,4,885678813
417,188,RATING,4,879647232
119,591,RATING,4,886177235
406,715,RATING,4,880131821
185,515,RATING,4,883525255
130,756,RATING,4,874953866
267,179,RATING,5,878972314
846,942,RATING,4,883948765
244,26,RATING,5,880606274
125,1,RATING,4,879454699
664,153,RATING,4,876526152
383,58,RATING,4,891193210
250,418,RATING,5,878090199
889,210,RATING,4,880178342
94,436,RATING,5,891721815
129,286,RATING,5,883243934
276,340,RATING,5,880150440
367,50,RATING,5,876689696
11,527,RATING,4,891904335
499,176,RATING,4,885599447
566,736,RATING,4,881650690
825,546,RATING,5,880756603
393,342,RATING,5,887742179
342,327,RATING,4,874984025
694,614,RATING,4,875726886
606,265,RATING,4,880924663
694,435,RATING,4,875728639
721,239,RATING,4,877147007
276,282,RATING,4,883822485
234,663,RATING,4,892335707
303,507,RATING,5,879466604
712,627,RATING,4,874956515
577,465,RATING,4,880474851
383,639,RATING,4,891193181
616,322,RATING,4,891224840
488,662,RATING,4,891294896
551,157,RATING,4,892782765
458,483,RATING,5,886396460
690,208,RATING,5,881177302
764,284,RATING,4,876243015
135,504,RATING,4,879857843
828,60,RATING,4,891380167
387,174,RATING,5,886480384
320,458,RATING,4,884748868
541,946,RATING,5,883874749
870,499,RATING,4,879713935
823,425,RATING,5,878438298
753,483,RATING,5,891401712
334,525,RATING,5,891545876
201,203,RATING,5,884114471
201,204,RATING,4,884113082
295,133,RATING,4,879517432
939,118,RATING,5,880261450
405,445,RATING,4,885548435
425,346,RATING,5,890346198
160,13,RATING,4,876768990
286,1051,RATING,4,876522261
474,100,RATING,5,887915413
560,847,RATING,4,879976449
758,751,RATING,4,882597651
588,162,RATING,5,890026339
194,294,RATING,4,879520305
58,11,RATING,5,884305019
201,1137,RATING,4,884111830
633,50,RATING,4,875326664
409,633,RATING,4,881108126
786,97,RATING,4,882843683
897,597,RATING,5,879993519
249,317,RATING,5,879572106
758,484,RATING,5,881975814
594,242,RATING,4,875997093
506,479,RATING,4,874873571
499,521,RATING,4,885599119
744,657,RATING,5,881170575
903,47,RATING,5,891033522
537,262,RATING,5,886028446
121,50,RATING,5,891390014
393,729,RATING,4,887746431
271,518,RATING,4,885849357
756,432,RATING,4,874829258
407,174,RATING,5,875042675
927,155,RATING,4,879193972
3,347,RATING,5,889237455
422,1017,RATING,4,875130063
474,469,RATING,4,887925916
932,414,RATING,4,891251959
450,692,RATING,4,882373724
610,313,RATING,4,888702841
276,922,RATING,4,889174849
180,658,RATING,5,877355598
615,23,RATING,5,879448547
58,272,RATING,5,884647314
230,162,RATING,4,880484587
385,483,RATING,4,879442028
653,357,RATING,4,878854383
103,144,RATING,4,880420510
882,180,RATING,4,879865307
559,127,RATING,4,891033956
90,604,RATING,5,891383350
551,340,RATING,4,892775584
348,7,RATING,4,886523302
854,924,RATING,4,882812314
422,410,RATING,5,875130230
645,175,RATING,5,892054537
864,94,RATING,4,888891423
798,82,RATING,4,875915855
715,12,RATING,4,875963657
279,1059,RATING,4,891209332
868,426,RATING,4,877103935
512,11,RATING,5,888579520
213,64,RATING,5,878955680
393,941,RATING,4,889729212
758,238,RATING,5,881975538
546,760,RATING,5,885140808
535,283,RATING,4,879618160
291,466,RATING,5,874834768
174,696,RATING,4,886434087
496,173,RATING,5,876065349
268,1065,RATING,4,875310824
908,528,RATING,4,879722397
629,423,RATING,5,880117333
288,276,RATING,4,886892127
373,170,RATING,5,877098751
267,141,RATING,4,878972147
697,123,RATING,5,882622016
130,307,RATING,4,877984546
506,53,RATING,4,874874985
872,363,RATING,4,888479582
835,23,RATING,4,891035310
567,1298,RATING,5,882425998
792,121,RATING,4,877910412
1,33,RATING,4,878542699
735,13,RATING,4,876698643
351,323,RATING,5,883356710
826,385,RATING,5,885690677
315,13,RATING,4,879821158
458,1039,RATING,5,886397275
92,673,RATING,4,875656392
417,431,RATING,4,879647431
586,121,RATING,5,884062010
283,70,RATING,4,879298206
438,280,RATING,5,879868423
532,468,RATING,5,893119491
870,174,RATING,5,875050698
271,194,RATING,5,885848770
468,655,RATING,5,875294464
243,778,RATING,4,879988663
826,53,RATING,5,885690900
228,690,RATING,5,889387173
380,100,RATING,4,885478193
880,249,RATING,4,880166966
882,176,RATING,4,879867980
94,475,RATING,5,885870362
373,1110,RATING,4,877107379
311,431,RATING,4,884365201
390,275,RATING,5,879694123
59,492,RATING,4,888205370
457,367,RATING,4,882396989
487,96,RATING,5,883446801
380,318,RATING,4,885478624
326,657,RATING,5,879875431
25,615,RATING,5,885852611
12,480,RATING,4,879959161
846,650,RATING,5,883948534
394,79,RATING,5,880887206
6,183,RATING,4,883601311
890,496,RATING,5,882916460
870,203,RATING,4,875680098
222,186,RATING,5,878184195
397,58,RATING,5,885349202
103,127,RATING,4,880416331
831,713,RATING,5,891354970
912,132,RATING,5,875965981
882,243,RATING,4,879861325
474,196,RATING,5,887924469
373,402,RATING,4,877105730
363,1495,RATING,5,891497278
430,50,RATING,4,877225516
454,69,RATING,4,881959818
1,84,RATING,4,875072923
825,979,RATING,4,889021134
625,216,RATING,4,891262899
655,346,RATING,4,888474713
178,491,RATING,4,882827247
693,632,RATING,5,875482626
489,333,RATING,4,891362740
301,470,RATING,4,882078199
394,144,RATING,5,880886978
454,451,RATING,4,888267455
90,610,RATING,5,891383753
178,194,RATING,4,882826306
711,699,RATING,5,879993728
634,676,RATING,4,875729633
833,188,RATING,4,875124495
868,228,RATING,5,877103935
7,162,RATING,5,891353444
601,133,RATING,4,876350812
72,51,RATING,4,880036946
860,310,RATING,4,880914645
334,91,RATING,4,891547306
151,732,RATING,4,879542775
534,619,RATING,4,877807653
450,647,RATING,4,887136622
144,144,RATING,4,888105254
138,147,RATING,4,879023779
298,8,RATING,5,884182748
333,153,RATING,4,891045496
532,506,RATING,5,889235367
10,493,RATING,4,877886661
122,83,RATING,5,879270327
60,429,RATING,5,883326733
290,423,RATING,5,880474422
897,188,RATING,5,879991493
18,162,RATING,4,880131326
635,1,RATING,4,878879283
566,98,RATING,4,881649445
269,268,RATING,5,891446132
780,204,RATING,5,891363651
385,511,RATING,4,879441881
363,408,RATING,5,891494865
409,135,RATING,5,881107860
741,283,RATING,4,891458250
627,704,RATING,4,879530967
586,183,RATING,4,884059196
885,318,RATING,5,885714093
846,210,RATING,5,883947500
437,521,RATING,4,880141164
394,84,RATING,4,880889583
752,305,RATING,4,891207940
270,741,RATING,5,876953967
236,328,RATING,5,890117711
153,182,RATING,5,881371198
222,895,RATING,4,883815361
225,566,RATING,4,879540678
332,144,RATING,5,887939092
747,190,RATING,4,888640305
6,467,RATING,4,883602284
666,523,RATING,4,880314194
167,216,RATING,4,892738237
311,614,RATING,4,884365357
367,665,RATING,5,876689738
498,484,RATING,4,881957546
922,143,RATING,4,891449021
390,300,RATING,5,879693770
123,192,RATING,5,879873119
577,186,RATING,4,880472153
279,1291,RATING,4,875297708
543,200,RATING,4,874864870
535,238,RATING,4,879618809
370,257,RATING,5,879434468
158,82,RATING,5,880134398
708,126,RATING,4,892719340
899,471,RATING,4,884120007
428,347,RATING,4,885943782
261,301,RATING,4,890454246
297,268,RATING,4,881707737
712,1178,RATING,4,874957086
407,202,RATING,4,876338150
580,294,RATING,4,884124337
343,302,RATING,4,876402390
854,191,RATING,4,882813825
776,194,RATING,4,891628752
252,1,RATING,5,891456989
295,1473,RATING,4,879519473
200,318,RATING,5,884128458
198,186,RATING,5,884207733
551,28,RATING,4,892776982
748,58,RATING,4,879455083
346,31,RATING,4,874950383
864,265,RATING,5,888886946
779,596,RATING,4,875994324
533,663,RATING,5,879191022
73,183,RATING,4,888626262
766,192,RATING,4,891309391
628,874,RATING,5,880776981
197,362,RATING,4,891409199
642,21,RATING,5,885605148
370,172,RATING,4,879435369
233,523,RATING,4,877663913
280,1168,RATING,5,891702544
79,246,RATING,5,891271545
97,50,RATING,5,884239471
